LineItem,Period,Value,Unit,ValueRaw,Company,Section
Profit before tax,FY2024,747.0,Cr,747,Emami,P&L
Profit before tax,FY2025,934.0,Cr,934,Emami,P&L
Profit before tax,FY2026,901.0,Cr,901,Emami,P&L
Tax %,FY2015,18.0,%,18%,Emami,P&L
Tax %,FY2016,14.0,%,14%,Emami,P&L
Tax %,FY2017,18.0,%,18%,Emami,P&L
Tax %,FY2018,20.0,%,20%,Emami,P&L
Tax %,FY2019,23.0,%,23%,Emami,P&L
Tax %,FY2020,14.0,%,14%,Emami,P&L
Tax %,FY2021,17.0,%,17%,Emami,P&L
Tax %,FY2022,-23.0,%,-23%,Emami,P&L
Tax %,FY2023,5.0,%,5%,Emami,P&L
Tax %,FY2024,7.0,%,7%,Emami,P&L
Tax %,FY2025,8.0,%,8%,Emami,P&L
Tax %,FY2026,7.0,%,7%,Emami,P&L
Net Profit,FY2015,472.0,Cr,472,Emami,P&L
Net Profit,FY2016,332.0,Cr,332,Emami,P&L
Net Profit,FY2017,346.0,Cr,346,Emami,P&L
Net Profit,FY2018,310.0,Cr,310,Emami,P&L
Net Profit,FY2019,305.0,Cr,305,Emami,P&L
Net Profit,FY2020,289.0,Cr,289,Emami,P&L
Net Profit,FY2021,475.0,Cr,475,Emami,P&L
Net Profit,FY2022,851.0,Cr,851,Emami,P&L
Net Profit,FY2023,574.0,Cr,574,Emami,P&L
Net Profit,FY2024,693.0,Cr,693,Emami,P&L
Net Profit,FY2025,859.0,Cr,859,Emami,P&L
Net Profit,FY2026,842.0,Cr,842,Emami,P&L
EPS in Rs,FY2015,10.39,Rs,10.39,Emami,P&L
EPS in Rs,FY2016,7.32,Rs,7.32,Emami,P&L
EPS in Rs,FY2017,7.63,Rs,7.63,Emami,P&L
EPS in Rs,FY2018,6.82,Rs,6.82,Emami,P&L
EPS in Rs,FY2019,6.72,Rs,6.72,Emami,P&L
EPS in Rs,FY2020,6.37,Rs,6.37,Emami,P&L
EPS in Rs,FY2021,10.69,Rs,10.69,Emami,P&L
EPS in Rs,FY2022,19.28,Rs,19.28,Emami,P&L
EPS in Rs,FY2023,13.0,Rs,13.00,Emami,P&L
EPS in Rs,FY2024,15.89,Rs,15.89,Emami,P&L
EPS in Rs,FY2025,19.68,Rs,19.68,Emami,P&L
EPS in Rs,FY2026,19.28,Rs,19.28,Emami,P&L
Dividend Payout %,FY2015,34.0,%,34%,Emami,P&L
Dividend Payout %,FY2016,48.0,%,48%,Emami,P&L
Dividend Payout %,FY2017,46.0,%,46%,Emami,P&L
Dividend Payout %,FY2018,51.0,%,51%,Emami,P&L
Dividend Payout %,FY2019,59.0,%,59%,Emami,P&L
Dividend Payout %,FY2020,63.0,%,63%,Emami,P&L
Dividend Payout %,FY2021,75.0,%,75%,Emami,P&L
Dividend Payout %,FY2022,41.0,%,41%,Emami,P&L
Dividend Payout %,FY2023,62.0,%,62%,Emami,P&L
Dividend Payout %,FY2024,50.0,%,50%,Emami,P&L
Dividend Payout %,FY2025,51.0,%,51%,Emami,P&L
Dividend Payout %,FY2026,31.0,%,31%,Emami,P&L
Equity Capital,FY2015,23.0,Cr,23,Emami,BalanceSheet
Equity Capital,FY2016,23.0,Cr,23,Emami,BalanceSheet
Equity Capital,FY2017,23.0,Cr,23,Emami,BalanceSheet
Equity Capital,FY2018,23.0,Cr,23,Emami,BalanceSheet
Equity Capital,FY2019,45.0,Cr,45,Emami,BalanceSheet
Equity Capital,FY2020,45.0,Cr,45,Emami,BalanceSheet
Equity Capital,FY2021,44.0,Cr,44,Emami,BalanceSheet
Equity Capital,FY2022,44.0,Cr,44,Emami,BalanceSheet
Equity Capital,FY2023,44.0,Cr,44,Emami,BalanceSheet
Equity Capital,FY2024,44.0,Cr,44,Emami,BalanceSheet
Equity Capital,FY2025,44.0,Cr,44,Emami,BalanceSheet
Equity Capital,FY2026,44.0,Cr,44,Emami,BalanceSheet
Reserves,FY2015,1189.0,Cr,"1,189",Emami,BalanceSheet
Reserves,FY2016,1537.0,Cr,"1,537",Emami,BalanceSheet
Reserves,FY2017,1690.0,Cr,"1,690",Emami,BalanceSheet
Reserves,FY2018,1949.0,Cr,"1,949",Emami,BalanceSheet
Reserves,FY2019,2019.0,Cr,"2,019",Emami,BalanceSheet
Reserves,FY2020,1757.0,Cr,"1,757",Emami,BalanceSheet
Reserves,FY2021,1715.0,Cr,"1,715",Emami,BalanceSheet
Reserves,FY2022,2042.0,Cr,"2,042",Emami,BalanceSheet
Reserves,FY2023,2220.0,Cr,"2,220",Emami,BalanceSheet
Reserves,FY2024,2339.0,Cr,"2,339",Emami,BalanceSheet
Reserves,FY2025,2824.0,Cr,"2,824",Emami,BalanceSheet
Reserves,FY2026,3112.0,Cr,"3,112",Emami,BalanceSheet
Borrowings,FY2015,24.0,Cr,24,Emami,BalanceSheet
Borrowings,FY2016,660.0,Cr,660,Emami,BalanceSheet
Borrowings,FY2017,435.0,Cr,435,Emami,BalanceSheet
Borrowings,FY2018,279.0,Cr,279,Emami,BalanceSheet
Borrowings,FY2019,54.0,Cr,54,Emami,BalanceSheet
Borrowings,FY2020,158.0,Cr,158,Emami,BalanceSheet
Borrowings,FY2021,47.0,Cr,47,Emami,BalanceSheet
Borrowings,FY2022,224.0,Cr,224,Emami,BalanceSheet
Borrowings,FY2023,21.0,Cr,21,Emami,BalanceSheet
Borrowings,FY2024,22.0,Cr,22,Emami,BalanceSheet
Borrowings,FY2025,14.0,Cr,14,Emami,BalanceSheet
Borrowings,FY2026,92.0,Cr,92,Emami,BalanceSheet
Other Liabilities,FY2015,320.0,Cr,320,Emami,BalanceSheet
Other Liabilities,FY2016,312.0,Cr,312,Emami,BalanceSheet
Other Liabilities,FY2017,294.0,Cr,294,Emami,BalanceSheet
Other Liabilities,FY2018,347.0,Cr,347,Emami,BalanceSheet
Other Liabilities,FY2019,464.0,Cr,464,Emami,BalanceSheet
Other Liabilities,FY2020,475.0,Cr,475,Emami,BalanceSheet
Other Liabilities,FY2021,498.0,Cr,498,Emami,BalanceSheet
Other Liabilities,FY2022,516.0,Cr,516,Emami,BalanceSheet
Other Liabilities,FY2023,467.0,Cr,467,Emami,BalanceSheet
Other Liabilities,FY2024,441.0,Cr,441,Emami,BalanceSheet
Other Liabilities,FY2025,503.0,Cr,503,Emami,BalanceSheet
Other Liabilities,FY2026,478.0,Cr,478,Emami,BalanceSheet
Total Liabilities,FY2015,1556.0,Cr,"1,556",Emami,BalanceSheet
Total Liabilities,FY2016,2532.0,Cr,"2,532",Emami,BalanceSheet
Total Liabilities,FY2017,2441.0,Cr,"2,441",Emami,BalanceSheet
Total Liabilities,FY2018,2598.0,Cr,"2,598",Emami,BalanceSheet
Total Liabilities,FY2019,2583.0,Cr,"2,583",Emami,BalanceSheet
Total Liabilities,FY2020,2435.0,Cr,"2,435",Emami,BalanceSheet
Total Liabilities,FY2021,2304.0,Cr,"2,304",Emami,BalanceSheet
Total Liabilities,FY2022,2826.0,Cr,"2,826",Emami,BalanceSheet
Total Liabilities,FY2023,2751.0,Cr,"2,751",Emami,BalanceSheet
Total Liabilities,FY2024,2847.0,Cr,"2,847",Emami,BalanceSheet
Total Liabilities,FY2025,3384.0,Cr,"3,384",Emami,BalanceSheet
Total Liabilities,FY2026,3726.0,Cr,"3,726",Emami,BalanceSheet
Fixed Assets,FY2015,424.0,Cr,424,Emami,BalanceSheet
Fixed Assets,FY2016,1894.0,Cr,"1,894",Emami,BalanceSheet
Fixed Assets,FY2017,1952.0,Cr,"1,952",Emami,BalanceSheet
Fixed Assets,FY2018,1763.0,Cr,"1,763",Emami,BalanceSheet
Fixed Assets,FY2019,1643.0,Cr,"1,643",Emami,BalanceSheet
Fixed Assets,FY2020,1422.0,Cr,"1,422",Emami,BalanceSheet
Fixed Assets,FY2021,1100.0,Cr,"1,100",Emami,BalanceSheet
Fixed Assets,FY2022,1270.0,Cr,"1,270",Emami,BalanceSheet
Fixed Assets,FY2023,1088.0,Cr,"1,088",Emami,BalanceSheet
Fixed Assets,FY2024,960.0,Cr,960,Emami,BalanceSheet
Fixed Assets,FY2025,840.0,Cr,840,Emami,BalanceSheet
Fixed Assets,FY2026,749.0,Cr,749,Emami,BalanceSheet
CWIP,FY2015,25.0,Cr,25,Emami,BalanceSheet
CWIP,FY2016,60.0,Cr,60,Emami,BalanceSheet
CWIP,FY2017,20.0,Cr,20,Emami,BalanceSheet
CWIP,FY2018,30.0,Cr,30,Emami,BalanceSheet
CWIP,FY2019,36.0,Cr,36,Emami,BalanceSheet
CWIP,FY2020,8.0,Cr,8,Emami,BalanceSheet
CWIP,FY2021,6.0,Cr,6,Emami,BalanceSheet
CWIP,FY2022,3.0,Cr,3,Emami,BalanceSheet
CWIP,FY2023,2.0,Cr,2,Emami,BalanceSheet
CWIP,FY2024,5.0,Cr,5,Emami,BalanceSheet
CWIP,FY2025,12.0,Cr,12,Emami,BalanceSheet
CWIP,FY2026,1.0,Cr,1,Emami,BalanceSheet
Investments,FY2015,502.0,Cr,502,Emami,BalanceSheet
Investments,FY2016,95.0,Cr,95,Emami,BalanceSheet
Investments,FY2017,128.0,Cr,128,Emami,BalanceSheet
Investments,FY2018,315.0,Cr,315,Emami,BalanceSheet
Investments,FY2019,187.0,Cr,187,Emami,BalanceSheet
Investments,FY2020,161.0,Cr,161,Emami,BalanceSheet
Investments,FY2021,264.0,Cr,264,Emami,BalanceSheet
Investments,FY2022,361.0,Cr,361,Emami,BalanceSheet
Investments,FY2023,392.0,Cr,392,Emami,BalanceSheet
Investments,FY2024,560.0,Cr,560,Emami,BalanceSheet
Investments,FY2025,995.0,Cr,995,Emami,BalanceSheet
Investments,FY2026,1196.0,Cr,"1,196",Emami,BalanceSheet
Other Assets,FY2015,605.0,Cr,605,Emami,BalanceSheet
Other Assets,FY2016,482.0,Cr,482,Emami,BalanceSheet
Other Assets,FY2017,340.0,Cr,340,Emami,BalanceSheet
Other Assets,FY2018,489.0,Cr,489,Emami,BalanceSheet
Other Assets,FY2019,716.0,Cr,716,Emami,BalanceSheet
Other Assets,FY2020,844.0,Cr,844,Emami,BalanceSheet
Other Assets,FY2021,934.0,Cr,934,Emami,BalanceSheet
Other Assets,FY2022,1192.0,Cr,"1,192",Emami,BalanceSheet
Other Assets,FY2023,1270.0,Cr,"1,270",Emami,BalanceSheet
Other Assets,FY2024,1322.0,Cr,"1,322",Emami,BalanceSheet
Other Assets,FY2025,1536.0,Cr,"1,536",Emami,BalanceSheet
Other Assets,FY2026,1780.0,Cr,"1,780",Emami,BalanceSheet
Total Assets,FY2015,1556.0,Cr,"1,556",Emami,BalanceSheet
Total Assets,FY2016,2532.0,Cr,"2,532",Emami,BalanceSheet
Total Assets,FY2017,2441.0,Cr,"2,441",Emami,BalanceSheet
Total Assets,FY2018,2598.0,Cr,"2,598",Emami,BalanceSheet
Total Assets,FY2019,2583.0,Cr,"2,583",Emami,BalanceSheet
Total Assets,FY2020,2435.0,Cr,"2,435",Emami,BalanceSheet
Total Assets,FY2021,2304.0,Cr,"2,304",Emami,BalanceSheet
Total Assets,FY2022,2826.0,Cr,"2,826",Emami,BalanceSheet
Total Assets,FY2023,2751.0,Cr,"2,751",Emami,BalanceSheet
Total Assets,FY2024,2847.0,Cr,"2,847",Emami,BalanceSheet
Total Assets,FY2025,3384.0,Cr,"3,384",Emami,BalanceSheet
Total Assets,FY2026,3726.0,Cr,"3,726",Emami,BalanceSheet
Cash from Operating Activity,FY2015,497.0,Cr,497,Emami,CashFlow
Cash from Operating Activity,FY2016,534.0,Cr,534,Emami,CashFlow
Cash from Operating Activity,FY2017,715.0,Cr,715,Emami,CashFlow
Cash from Operating Activity,FY2018,577.0,Cr,577,Emami,CashFlow
Cash from Operating Activity,FY2019,513.0,Cr,513,Emami,CashFlow
Cash from Operating Activity,FY2020,546.0,Cr,546,Emami,CashFlow
Cash from Operating Activity,FY2021,878.0,Cr,878,Emami,CashFlow
Cash from Operating Activity,FY2022,596.0,Cr,596,Emami,CashFlow
Cash from Operating Activity,FY2023,731.0,Cr,731,Emami,CashFlow
Cash from Operating Activity,FY2024,740.0,Cr,740,Emami,CashFlow
Cash from Operating Activity,FY2025,864.0,Cr,864,Emami,CashFlow
Cash from Operating Activity,FY2026,794.0,Cr,794,Emami,CashFlow
Cash from Investing Activity,FY2015,-217.0,Cr,-217,Emami,CashFlow
Cash from Investing Activity,FY2016,-1294.0,Cr,"-1,294",Emami,CashFlow
Cash from Investing Activity,FY2017,-261.0,Cr,-261,Emami,CashFlow
Cash from Investing Activity,FY2018,-237.0,Cr,-237,Emami,CashFlow
Cash from Investing Activity,FY2019,20.0,Cr,20,Emami,CashFlow
Cash from Investing Activity,FY2020,-251.0,Cr,-251,Emami,CashFlow
Cash from Investing Activity,FY2021,-200.0,Cr,-200,Emami,CashFlow
Cash from Investing Activity,FY2022,-188.0,Cr,-188,Emami,CashFlow
Cash from Investing Activity,FY2023,-106.0,Cr,-106,Emami,CashFlow
Cash from Investing Activity,FY2024,-192.0,Cr,-192,Emami,CashFlow
Cash from Investing Activity,FY2025,-465.0,Cr,-465,Emami,CashFlow
Cash from Investing Activity,FY2026,-257.0,Cr,-257,Emami,CashFlow
Cash from Financing Activity,FY2015,-221.0,Cr,-221,Emami,CashFlow
Cash from Financing Activity,FY2016,511.0,Cr,511,Emami,CashFlow
Cash from Financing Activity,FY2017,-519.0,Cr,-519,Emami,CashFlow
Cash from Financing Activity,FY2018,-331.0,Cr,-331,Emami,CashFlow
Cash from Financing Activity,FY2019,-434.0,Cr,-434,Emami,CashFlow
Cash from Financing Activity,FY2020,-399.0,Cr,-399,Emami,CashFlow
Cash from Financing Activity,FY2021,-679.0,Cr,-679,Emami,CashFlow
Cash from Financing Activity,FY2022,-398.0,Cr,-398,Emami,CashFlow
Cash from Financing Activity,FY2023,-612.0,Cr,-612,Emami,CashFlow
Cash from Financing Activity,FY2024,-546.0,Cr,-546,Emami,CashFlow
Cash from Financing Activity,FY2025,-368.0,Cr,-368,Emami,CashFlow
Cash from Financing Activity,FY2026,-462.0,Cr,-462,Emami,CashFlow
Net Cash Flow,FY2015,59.0,Cr,59,Emami,CashFlow
Net Cash Flow,FY2016,-249.0,Cr,-249,Emami,CashFlow
Net Cash Flow,FY2017,-64.0,Cr,-64,Emami,CashFlow
Net Cash Flow,FY2018,9.0,Cr,9,Emami,CashFlow
Net Cash Flow,FY2019,99.0,Cr,99,Emami,CashFlow
Net Cash Flow,FY2020,-105.0,Cr,-105,Emami,CashFlow
Net Cash Flow,FY2021,-0.0,Cr,-0,Emami,CashFlow
Net Cash Flow,FY2022,10.0,Cr,10,Emami,CashFlow
Net Cash Flow,FY2023,13.0,Cr,13,Emami,CashFlow
Net Cash Flow,FY2024,1.0,Cr,1,Emami,CashFlow
Net Cash Flow,FY2025,31.0,Cr,31,Emami,CashFlow
Net Cash Flow,FY2026,75.0,Cr,75,Emami,CashFlow
Free Cash Flow,FY2015,398.0,Cr,398,Emami,CashFlow
Free Cash Flow,FY2016,410.0,Cr,410,Emami,CashFlow
Free Cash Flow,FY2017,440.0,Cr,440,Emami,CashFlow
Free Cash Flow,FY2018,456.0,Cr,456,Emami,CashFlow
Free Cash Flow,FY2019,384.0,Cr,384,Emami,CashFlow
Free Cash Flow,FY2020,403.0,Cr,403,Emami,CashFlow
Free Cash Flow,FY2021,847.0,Cr,847,Emami,CashFlow
Free Cash Flow,FY2022,122.0,Cr,122,Emami,CashFlow
Free Cash Flow,FY2023,710.0,Cr,710,Emami,CashFlow
Free Cash Flow,FY2024,713.0,Cr,713,Emami,CashFlow
Free Cash Flow,FY2025,824.0,Cr,824,Emami,CashFlow
Free Cash Flow,FY2026,760.0,Cr,760,Emami,CashFlow
CFO/OP,FY2015,116.0,%,116%,Emami,CashFlow
CFO/OP,FY2016,96.0,%,96%,Emami,CashFlow
CFO/OP,FY2017,105.0,%,105%,Emami,CashFlow
CFO/OP,FY2018,93.0,%,93%,Emami,CashFlow
CFO/OP,FY2019,85.0,%,85%,Emami,CashFlow
CFO/OP,FY2020,103.0,%,103%,Emami,CashFlow
CFO/OP,FY2021,112.0,%,112%,Emami,CashFlow
CFO/OP,FY2022,81.0,%,81%,Emami,CashFlow
CFO/OP,FY2023,108.0,%,108%,Emami,CashFlow
CFO/OP,FY2024,102.0,%,102%,Emami,CashFlow
CFO/OP,FY2025,110.0,%,110%,Emami,CashFlow
CFO/OP,FY2026,99.0,%,99%,Emami,CashFlow
